StudentID,NoPaymentDue,Service,Disabled,Unemployed,School,Units,Country,Region,Marital_Status,Gender,Longest_Absence_From_School,Filed_For_Bankruptcy,LongTermPlanningScore,DecisionStyle,PowerOrientedScore,CommunityOrientedScore,Family_Income,Parent_Education_Level,Credit_Score_Raw,Credit_Score_AgeAdj,Loan_Amount,HS_Math,HS_Science,HS_English
670,pos,air_force,,Unemployed,ucsd,3.0,USA,3,0,,3,,0.09097842201845197,Emotional,0.693653370178181,0.04589869011908859,57975.65,Bachelor's,0.6305939728892553,0.04589869011908859,18346.0,10.0,9.0,
670,pos,air_force,,Unemployed,uci,9.0,USA,3,0,,3,,0.09097842201845197,Emotional,0.693653370178181,0.04589869011908859,57975.65,Bachelor's,0.6305939728892553,0.04589869011908859,18346.0,10.0,9.0,
668,pos,fire_department,,,occ,7.0,USA,3,0,,5,,0.7388676548607587,Emotional,0.6850279928504431,0.6850279928504431,73725.18,Doctorate,0.521136153327825,0.6850279928504431,18919.0,6.0,8.0,
667,pos,,,,smc,10.0,USA,4,1,Male,0,,0.836105586919075,Emotional,0.5882860565054531,0.5882860565054531,109888.16,Bachelor's,0.36516386014254754,0.5882860565054531,19294.0,6.0,8.0,
666,pos,,,,occ,8.0,USA,1,0,Male,1,,0.9855960590284667,Emotional,0.7538477105806837,0.7538477105806837,85105.9,HS or Lower,0.6264774315142858,0.7538477105806837,19850.0,4.0,7.0,
665,pos,,,,occ,12.0,USA,3,0,Male,3,,0.8734651599617751,Emotional,0.8444170302854267,0.014075112522732525,72142.48,Doctorate,0.6490542156132506,0.8444170302854267,18509.0,9.0,7.0,
664,pos,army,,Unemployed,,,USA,5,0,,8,,0.7748440440738078,Emotional,0.7269723180271273,0.33463999758896534,76504.13,Doctorate,0.5159884141066868,0.7269723180271273,6836.0,7.0,5.0,
663,pos,peace_corps,Disabled,,occ,5.0,USA,4,0,Male,4,Filed_For_Bankruptcy,0.9094020836603762,Analytical,1.0,0.8880653619199069,68262.56,Bachelor's,0.9656161369361144,0.8880653619199069,16358.0,8.0,7.0,
662,pos,marines,,,smc,3.0,USA,3,0,Male,1,,0.5378965250454347,Emotional,0.5831878656748359,0.1686949628219736,97194.49,HS or Lower,0.5301707869771235,0.4606524902770662,18848.0,9.0,10.0,
661,pos,,,,occ,4.0,USA,3,1,,1,Filed_For_Bankruptcy,0.8036432503686228,Analytical,0.9589991347416255,0.00010789518910314655,61519.58,Doctorate,0.8718173952196594,0.35498558740036995,17630.0,5.0,7.0,
660,pos,army,,,ucla,5.0,USA,4,0,Male,8,,0.7927971191186465,Emotional,0.748087811964421,0.6978969024075923,63733.95,Bachelor's,0.609611284111088,0.748087811964421,18157.0,9.0,8.0,
659,pos,,Disabled,,occ,1.0,USA,4,1,,5,,0.9542884174379651,Emotional,0.5826124140151298,0.5282276662572495,68489.8,HS or Lower,0.5296476491046633,0.5282276662572495,9393.0,8.0,4.0,
658,pos,,,,ucb,3.0,USA,2,1,Male,3,,0.6827708687412779,Emotional,0.6289849334213978,0.6206456686808969,52681.32,Doctorate,0.5718044849285434,0.6206456686808969,18555.0,10.0,10.0,
658,pos,,,,ucla,6.0,USA,2,1,Male,3,,0.6827708687412779,Emotional,0.6289849334213978,0.6206456686808969,52681.32,Doctorate,0.5718044849285434,0.6206456686808969,18555.0,10.0,10.0,
656,pos,,,,ucla,9.0,USA,4,0,Male,5,,0.8968088484543841,Emotional,0.6791587749230145,0.6791587749230145,100486.99,Bachelor's,0.5213679879429947,0.6791587749230145,19992.0,8.0,7.0,7.0
655,pos,,,,smc,11.0,USA,3,0,,2,,0.7894665205292799,Emotional,0.7441614126992765,0.5067533045003074,79895.53,HS or Lower,0.5930861959765025,0.7441614126992765,19835.0,7.0,9.0,9.0
652,pos,navy,,,ucla,5.0,USA,1,0,,1,,0.6953128221406304,Emotional,0.7049378087099467,0.5075058862594233,56226.12,HS or Lower,0.6408525533726788,0.6349291960401549,18750.0,10.0,8.0,8.0
651,pos,,,,uci,11.0,USA,2,1,,7,Filed_For_Bankruptcy,0.7400794955174206,Analytical,0.9844430045381343,0.37002854061689144,48136.49,Doctorate,0.8949481859437584,0.37002854061689144,17659.0,9.0,8.0,8.0
650,pos,,Disabled,,ucsd,5.0,USA,2,1,Male,5,,0.7633679784178782,Emotional,0.7135385194210071,0.7135385194210071,40503.96,Doctorate,0.5732358762825243,0.7135385194210071,19094.0,10.0,9.0,7.0
650,pos,,Disabled,,occ,3.0,USA,2,1,Male,5,,0.7633679784178782,Emotional,0.7135385194210071,0.7135385194210071,40503.96,Doctorate,0.5732358762825243,0.7135385194210071,19094.0,10.0,9.0,7.0
649,pos,,,,ucla,6.0,USA,2,1,,5,,0.8341076757834689,Emotional,0.7971272341196511,0.3976258653074183,94733.66,Bachelor's,0.5430164741901535,0.7971272341196511,19324.0,9.0,10.0,7.0
647,pos,fire_department,,,ucla,12.0,USA,3,1,,5,,0.7343093914960264,Emotional,0.5979592945187506,0.187606775377761,110126.65,Doctorate,0.5435993586534096,0.187606775377761,18117.0,10.0,10.0,7.0
646,pos,marines,,,ucla,10.0,USA,2,1,Male,5,,0.7602169396898372,Emotional,0.7098587308753849,0.23153224712314113,84502.95,Bachelor's,0.5971694109755845,0.7098587308753849,18104.0,9.0,10.0,10.0
645,pos,,,Unemployed,smc,5.0,USA,2,1,Male,9,,0.6549556843142395,Emotional,0.5892029256383674,0.03929812784463138,100219.44,HS or Lower,0.45999246743886035,0.5892029256383674,17391.0,9.0,10.0,7.0
642,pos,,,Unemployed,uci,9.0,USA,2,0,Male,1,,0.8647498405307591,Emotional,0.8338983475617417,0.14327283870808571,84886.32,Bachelor's,0.6053417162260303,0.8338983475617417,17967.0,7.0,8.0,10.0
641,pos,,,,uci,9.0,USA,2,0,,3,Filed_For_Bankruptcy,0.7349793398937174,Emotional,0.6805247335281878,0.6640562647976367,98967.73,HS or Lower,0.5524639204913001,0.6805247335281878,15798.0,8.0,6.0,9.0
638,pos,,,,smc,12.0,USA,2,1,Male,5,,0.6615163472601298,Emotional,0.7378769585811462,0.48000669271914376,52891.95,HS or Lower,0.6707972350737692,0.5965896656352325,19376.0,10.0,10.0,6.0
635,pos,,,,smc,15.0,USA,1,0,Male,3,,0.7820860746584055,Emotional,0.7354754683160492,0.08264896370656061,66645.92,Bachelor's,0.6370361592396876,0.7354754683160492,18834.0,6.0,6.0,8.0
634,pos,fire_department,Disabled,,uci,12.0,USA,3,1,Male,5,,0.811890971724897,Emotional,0.7706765420294573,0.7706765420294573,53911.29,HS or Lower,0.6753145061225951,0.7706765420294573,18471.0,9.0,9.0,9.0
634,pos,army,Disabled,,uci,12.0,USA,3,1,Male,5,,0.811890971724897,Emotional,0.7706765420294573,0.7706765420294573,53911.29,HS or Lower,0.6753145061225951,0.7706765420294573,18471.0,9.0,9.0,9.0
632,pos,,,,occ,13.0,USA,4,0,Male,4,,0.5701872769086426,Emotional,0.6728005322338868,0.49547517856997625,82917.38,Bachelor's,0.6116368474853516,0.49547517856997625,18837.0,9.0,9.0,9.0
631,pos,,,,uci,8.0,USA,4,0,Male,4,,0.6665138952774635,Emotional,0.6278844509633746,0.030790237804467324,62357.72,HS or Lower,0.5708040463303405,0.6022287850162512,18722.0,10.0,8.0,10.0
629,pos,,,,ucsd,1.0,USA,4,1,,5,,0.740678095956369,Emotional,0.6039916381109833,0.1207157073072267,50060.46,Doctorate,0.5490833073736212,0.5925732886773749,19119.0,9.0,9.0,10.0
629,pos,,,,uci,12.0,USA,4,1,,5,,0.740678095956369,Emotional,0.6039916381109833,0.1207157073072267,50060.46,Doctorate,0.5490833073736212,0.5925732886773749,19119.0,9.0,9.0,10.0
628,pos,army,Disabled,,ucb,1.0,USA,2,0,Male,7,,0.9007896184239144,Emotional,0.8393473802797788,0.8022835842602944,83635.46,Bachelor's,0.5958061371289659,0.8393473802797788,8499.0,7.0,9.0,8.0
627,pos,,,,smc,9.0,USA,3,1,Male,2,,0.7079998124769916,Emotional,0.733453204538455,0.6259166913305307,53467.18,HS or Lower,0.6667756404895044,0.6494435805039238,18459.0,10.0,10.0,10.0
626,pos,,,,occ,14.0,USA,1,0,,4,,0.4937902108210435,Emotional,0.6555423310597508,0.41393113562754696,88222.96,Doctorate,0.5959475736906825,0.41393113562754696,18376.0,5.0,6.0,8.0
625,pos,,,,occ,11.0,USA,3,0,,4,,0.9556553459951829,Emotional,0.767755354954279,0.012603551934262214,40515.98,Bachelor's,0.6979594135947991,0.5458233339558978,19266.0,10.0,10.0,6.0
624,pos,,,,ucb,3.0,USA,1,0,Male,4,,0.693869815481204,Emotional,0.6332825105015649,0.6332825105015649,102783.7,HS or Lower,0.4064741785193291,0.6332825105015649,19011.0,7.0,8.0,7.0
624,pos,,,,uci,6.0,USA,1,0,Male,4,,0.693869815481204,Emotional,0.6332825105015649,0.6332825105015649,102783.7,HS or Lower,0.4064741785193291,0.6332825105015649,19011.0,7.0,8.0,7.0
621,pos,peace_corps,,Unemployed,occ,8.0,USA,3,0,Male,3,,0.6289959136391365,Emotional,0.6148064908255038,0.5601570161187263,83012.71,Bachelor's,0.5589149916595488,0.5601570161187263,18996.0,9.0,9.0,8.0
620,pos,,,,occ,13.0,USA,4,1,Male,3,,0.6975077381050505,Emotional,0.6669634211785707,0.6374355601901112,40827.75,HS or Lower,0.6063303828896096,0.6374355601901112,18162.0,7.0,7.0,6.0
619,pos,,,,ucb,6.0,USA,1,1,Male,4,,0.8662027193977337,Emotional,0.48392581114833544,0.35572480668270146,94938.5,Doctorate,0.3100769541726549,0.48392581114833544,19243.0,8.0,8.0,6.0
619,pos,,,,smc,12.0,USA,1,1,Male,4,,0.8662027193977337,Emotional,0.48392581114833544,0.35572480668270146,94938.5,Doctorate,0.3100769541726549,0.48392581114833544,19243.0,8.0,8.0,6.0
617,pos,foreign_legion,,,ucla,9.0,USA,4,1,,3,,0.8613559100921525,Emotional,0.8298092991878883,0.37614033136924263,53048.76,HS or Lower,0.596816577266145,0.8298092991878883,19575.0,6.0,6.0,10.0
616,pos,navy,,,occ,10.0,USA,1,1,,7,,0.9906604329680704,Emotional,0.7593917806738866,0.2129156231867455,48186.9,Doctorate,0.6903561642489877,0.6048685514672245,18984.0,6.0,8.0,9.0
615,pos,,,Unemployed,ucsd,3.0,USA,3,0,Male,5,,0.649899393431621,Emotional,0.6091830861122072,0.5142056273016351,64932.61,Doctorate,0.5538028055565519,0.5835225777997031,17121.0,10.0,10.0,8.0
615,pos,,,Unemployed,smc,3.0,USA,3,0,Male,5,,0.649899393431621,Emotional,0.6091830861122072,0.5142056273016351,64932.61,Doctorate,0.5538028055565519,0.5835225777997031,17121.0,10.0,10.0,8.0
614,pos,,,,occ,12.0,USA,2,1,,0,,0.6618176205977682,Emotional,0.7451816907761896,0.2326727090658096,45000.36,Bachelor's,0.6774379007056268,0.5969293148205629,18607.0,6.0,7.0,7.0
613,pos,fire_department,,,smc,8.0,USA,1,1,,2,,0.7885799211818778,Emotional,0.7431169092892509,0.3504833360157136,43342.23,HS or Lower,0.5449799823558351,0.7431169092892509,18932.0,7.0,8.0,9.0
612,pos,,,,ucsd,1.0,USA,3,1,,4,,0.8238108541536349,Emotional,0.6162859055802983,0.4190194497315509,91259.34,Doctorate,0.5602599141639075,0.4190194497315509,18197.0,10.0,8.0,9.0
612,pos,,,,ucla,7.0,USA,3,1,,4,,0.8238108541536349,Emotional,0.6162859055802983,0.4190194497315509,91259.34,Doctorate,0.5602599141639075,0.4190194497315509,18197.0,10.0,8.0,9.0
611,pos,army,,,uci,1.0,USA,3,0,Male,4,,0.5873971076059793,Emotional,0.5948079989554936,0.10773279647582967,62311.48,Bachelor's,0.5407345445049941,0.5142386969526184,8014.0,7.0,9.0,10.0
610,pos,,,,occ,9.0,USA,2,0,,3,,0.8442261049195601,Emotional,0.8092327889534984,0.010611177552164008,56443.7,HS or Lower,0.6465930221656834,0.8092327889534984,18567.0,5.0,6.0,6.0
609,pos,peace_corps,,Unemployed,ucsd,3.0,USA,1,0,,0,,0.7228791604163739,Emotional,0.6665490764891064,0.6665490764891064,77607.32,Doctorate,0.5081768924806965,0.6665490764891064,16956.0,10.0,10.0,10.0
609,pos,peace_corps,,Unemployed,occ,6.0,USA,1,0,,0,,0.7228791604163739,Emotional,0.6665490764891064,0.6665490764891064,77607.32,Doctorate,0.5081768924806965,0.6665490764891064,16956.0,10.0,10.0,10.0
608,pos,,,,uci,12.0,USA,3,0,,3,,0.6911705438381542,Emotional,0.69241928296462,0.4729476074999184,63409.49,Doctorate,0.6294720754223817,0.6302045385213018,19135.0,10.0,9.0,8.0
607,pos,,,,ucla,9.0,USA,5,0,Male,3,,0.7590421140785111,Emotional,0.6848664093037377,0.4866255799715873,100700.62,Bachelor's,0.4041877268678036,0.6848664093037377,18125.0,6.0,6.0,10.0
606,pos,,,,ucsd,6.0,USA,4,1,,1,Filed_For_Bankruptcy,0.7773873203379812,Analytical,0.9280547265225506,0.6330048771533257,36368.46,HS or Lower,0.8436861150205005,0.7299562239699602,17169.0,7.0,8.0,8.0
606,pos,,,,smc,6.0,USA,4,1,,1,Filed_For_Bankruptcy,0.7773873203379812,Analytical,0.9280547265225506,0.6330048771533257,36368.46,HS or Lower,0.8436861150205005,0.7299562239699602,17169.0,7.0,8.0,8.0
605,pos,air_force,,,ucsd,4.0,USA,5,0,Male,9,,0.8481092041558246,Emotional,0.8138881410786004,0.4995440143666201,87989.22,Doctorate,0.5688686702440464,0.8138881410786004,18923.0,10.0,7.0,9.0
605,pos,air_force,,,occ,1.0,USA,5,0,Male,9,,0.8481092041558246,Emotional,0.8138881410786004,0.4995440143666201,87989.22,Doctorate,0.5688686702440464,0.8138881410786004,18923.0,10.0,7.0,9.0
603,pos,,,Unemployed,,,USA,2,1,Male,6,,0.8804449304223604,Emotional,0.8528600007749534,0.6243542115416858,35362.61,HS or Lower,0.6508275769498141,0.8528600007749534,7142.0,10.0,10.0,8.0
602,pos,,Disabled,,ucb,3.0,USA,1,1,Male,0,,0.9869707710049624,Emotional,0.5909393940452311,0.4598521169191372,99923.64,Doctorate,0.4253734610781066,0.5909393940452311,19166.0,3.0,4.0,7.0
602,pos,,Disabled,,ucla,4.0,USA,1,1,Male,0,,0.9869707710049624,Emotional,0.5909393940452311,0.4598521169191372,99923.64,Doctorate,0.4253734610781066,0.5909393940452311,19166.0,3.0,4.0,7.0
601,pos,,,Unemployed,uci,4.0,USA,2,1,Male,1,,0.6103420389353021,Emotional,0.6626562557876969,0.05833283358515473,73502.94,Doctorate,0.6024147779888154,0.5394691388081243,18103.0,7.0,7.0,6.0
600,pos,,Disabled,,ucla,12.0,USA,3,1,,2,,0.8485637932890313,Emotional,0.8016902853892425,0.6015255872971466,105910.63,Bachelor's,0.5748918116315508,0.8016902853892425,18827.0,8.0,8.0,8.0
599,pos,,,,occ,15.0,USA,2,1,,4,,0.6745041173630308,Emotional,0.7039028584629705,0.2686062721659255,45986.65,HS or Lower,0.6399116895117913,0.6112667267185765,18349.0,6.0,8.0,10.0
598,pos,,Disabled,,ucb,5.0,USA,2,1,,2,,0.9877087121549266,Emotional,0.6872044124058005,0.6872044124058005,96307.99,Doctorate,0.3908254156484873,0.6872044124058005,18329.0,4.0,7.0,7.0
598,pos,,Disabled,,ucla,11.0,USA,2,1,,2,,0.9877087121549266,Emotional,0.6872044124058005,0.6872044124058005,96307.99,Doctorate,0.3908254156484873,0.6872044124058005,18329.0,4.0,7.0,7.0
596,pos,peace_corps,,,ucla,10.0,USA,2,0,Male,5,,0.8864993180974297,Emotional,0.8601971658931843,0.3337603734335062,88609.83,HS or Lower,0.6945500835821776,0.8601971658931843,19065.0,10.0,9.0,8.0
595,pos,marines,,,ucb,4.0,USA,5,0,Male,5,,0.6323250264118515,Emotional,0.715274316463183,0.5366689195061554,60566.12,Doctorate,0.6502493786028936,0.5638654225707165,18546.0,9.0,8.0,9.0
595,pos,marines,,,occ,9.0,USA,5,0,Male,5,,0.6323250264118515,Emotional,0.715274316463183,0.5366689195061554,60566.12,Doctorate,0.6502493786028936,0.5638654225707165,18546.0,9.0,8.0,9.0
594,pos,,Disabled,,ucla,9.0,USA,2,0,,1,,0.5955348342053474,Emotional,0.5529283761226543,0.5231593142150005,51512.98,Doctorate,0.5026621601115039,0.5231593142150005,19530.0,5.0,7.0,6.0
593,pos,army,,,uci,1.0,USA,3,0,,6,,0.7863808406855841,Emotional,0.7617856440671859,0.7405274383048225,79484.33,Bachelor's,0.6925324036974416,0.7405274383048225,8047.0,9.0,10.0,10.0
592,pos,,,,occ,10.0,USA,2,1,Male,4,Filed_For_Bankruptcy,0.7574335666640764,Analytical,0.9095518308528882,0.5125488562607643,81525.32,HS or Lower,0.8268653007753528,0.6570616856803813,15740.0,10.0,10.0,9.0
591,pos,,,,uci,11.0,USA,2,1,,6,Filed_For_Bankruptcy,0.5855109362973308,Analytical,1.0,0.5121754576384662,77766.48,Doctorate,0.9934765532836594,0.5121754576384662,16485.0,9.0,9.0,6.0
590,pos,,,,ucsd,4.0,USA,3,0,Male,4,,0.8307639501549895,Emotional,0.7931348871224867,0.5739153235444974,91138.61,Bachelor's,0.6625572132821731,0.7931348871224867,19093.0,8.0,9.0,8.0
590,pos,,,,smc,9.0,USA,3,0,Male,4,,0.8307639501549895,Emotional,0.7931348871224867,0.5739153235444974,91138.61,Bachelor's,0.6625572132821731,0.7931348871224867,19093.0,8.0,9.0,8.0
589,pos,peace_corps,,Unemployed,occ,4.0,USA,2,1,Male,4,,0.42125016029670814,Emotional,0.5917187490087236,0.3393712897376889,59414.49,HS or Lower,0.5379261354624759,0.3393712897376889,18479.0,10.0,10.0,7.0
588,pos,,,,uci,10.0,USA,2,1,Male,3,Filed_For_Bankruptcy,0.8984566491177881,Analytical,0.8940361364499587,0.3589222851824303,72809.81,Doctorate,0.812760124045417,0.8747247378085427,16818.0,9.0,10.0,10.0
587,pos,marines,,,occ,11.0,USA,4,1,Male,8,,0.7665816515096843,Emotional,0.7333354951294496,0.7172953657754122,39623.25,Doctorate,0.6666686319358632,0.7172953657754122,18469.0,7.0,5.0,10.0
585,pos,fire_department,,,occ,14.0,USA,5,0,,6,Filed_For_Bankruptcy,0.9160500759498614,Analytical,1.0,0.8961877821543575,96253.23,HS or Lower,0.9146092116184263,0.8961877821543575,15789.0,7.0,8.0,7.0
584,pos,,,Unemployed,ucsd,6.0,USA,4,0,,2,,0.7958895900374046,Emotional,0.5772161235962449,0.3239893807212866,75944.16,Doctorate,0.5247419305420408,0.5159491580105219,17144.0,9.0,10.0,8.0
584,pos,,,Unemployed,ucla,3.0,USA,4,0,,2,,0.7958895900374046,Emotional,0.5772161235962449,0.3239893807212866,75944.16,Doctorate,0.5247419305420408,0.5159491580105219,17144.0,9.0,10.0,8.0
583,pos,,,,ucsd,1.0,USA,1,0,,2,,0.7786305938016183,Emotional,0.7314157868769736,0.45383289012897876,55287.8,Bachelor's,0.5113100792790647,0.7314157868769736,18661.0,10.0,10.0,8.0
583,pos,,,,ucla,10.0,USA,1,0,,2,,0.7786305938016183,Emotional,0.7314157868769736,0.45383289012897876,55287.8,Bachelor's,0.5113100792790647,0.7314157868769736,18661.0,10.0,10.0,8.0
581,pos,,,,smc,8.0,USA,3,1,,3,,0.8600099893866154,Emotional,0.8281888318607517,0.8164320364758169,54856.93,Doctorate,0.6834273793847331,0.8281888318607517,18403.0,10.0,10.0,8.0
580,pos,,Disabled,,uci,9.0,USA,5,1,,6,,0.6683142259098531,Emotional,0.5504476503710612,0.39624936344534945,59492.1,Doctorate,0.5004069548827829,0.44220621835199553,18146.0,8.0,10.0,9.0
579,pos,,,Unemployed,occ,12.0,USA,2,1,,9,,0.6014048139059014,Emotional,0.5783519357957811,0.5068908762093962,75093.75,Bachelor's,0.5257744870870737,0.5068908762093962,18569.0,7.0,8.0,8.0
578,pos,,,,ucb,4.0,USA,1,1,Male,2,,0.729653827292168,Emotional,0.4978764720475557,0.44446550834072696,113862.82,HS or Lower,0.45261497458868694,0.48218298298371454,19634.0,6.0,6.0,7.0
578,pos,,,,smc,7.0,USA,1,1,Male,2,,0.729653827292168,Emotional,0.4978764720475557,0.44446550834072696,113862.82,HS or Lower,0.45261497458868694,0.48218298298371454,19634.0,6.0,6.0,7.0
576,pos,,,,ucsd,1.0,USA,4,0,,5,,0.7661166069552209,Emotional,0.7167514755647854,0.7167514755647854,59972.83,Bachelor's,0.6367987658215497,0.7167514755647854,19085.0,8.0,9.0,10.0
576,pos,,,,uci,12.0,USA,4,0,,5,,0.7661166069552209,Emotional,0.7167514755647854,0.7167514755647854,59972.83,Bachelor's,0.6367987658215497,0.7167514755647854,19085.0,8.0,9.0,10.0
575,pos,,,,smc,11.0,USA,2,0,,5,,0.5082595941454253,Emotional,0.7328221357238364,0.28546563103918743,71091.74,HS or Lower,0.6662019415671239,0.4291478901030234,18442.0,8.0,8.0,9.0
573,pos,,,,occ,12.0,USA,5,1,,2,,0.7891650781950819,Emotional,0.7438062503209484,0.5377847152749382,67401.87,Doctorate,0.5611882195207727,0.7438062503209484,19139.0,7.0,7.0,10.0
572,pos,,,,occ,11.0,USA,4,0,,3,,0.913170904830622,Emotional,0.6736194802225334,0.20502979053253512,44586.43,Bachelor's,0.5092207720668739,0.6736194802225334,18117.0,9.0,9.0,10.0
570,pos,,,,occ,10.0,USA,1,0,,8,Filed_For_Bankruptcy,0.6164731224294973,Analytical,0.9029169715718036,0.5462515511455204,96824.64,Doctorate,0.8208336105198214,0.5462515511455204,16469.0,5.0,9.0,9.0
569,pos,peace_corps,,,occ,6.0,USA,1,0,,8,,0.6664207167266628,Emotional,0.6021235474788263,0.6021235474788263,96218.46,Bachelor's,0.44855724213020953,0.6021235474788263,18523.0,9.0,10.0,8.0
568,pos,fire_department,,,ucla,5.0,USA,1,0,,4,,0.473781463644383,Emotional,0.5322636462900118,0.2639483414022834,94816.24,HS or Lower,0.4838760420818289,0.3930724281849738,19459.0,10.0,10.0,10.0
568,pos,army,,,ucla,5.0,USA,1,0,,4,,0.473781463644383,Emotional,0.5322636462900118,0.2639483414022834,94816.24,HS or Lower,0.4838760420818289,0.3930724281849738,19459.0,10.0,10.0,10.0
567,pos,,,,occ,10.0,USA,5,0,,0,,0.7626671183106561,Emotional,0.7157736302124795,0.628165449827975,53061.88,Doctorate,0.6507033001931631,0.712719724797133,18420.0,6.0,9.0,10.0
565,pos,,Disabled,,occ,1.0,USA,2,1,,9,,0.6294930292330697,Emotional,0.5773142107596687,0.2277089765875644,64734.03,Bachelor's,0.5248311006906079,0.5607104582914962,9380.0,10.0,9.0,10.0
562,pos,fire_department,,,,,USA,1,1,,5,,0.8842525640311578,Emotional,0.679740535742251,0.2585523743491649,63043.76,Bachelor's,0.5382835967950086,0.679740535742251,8004.0,9.0,8.0,6.0
562,pos,marines,,,,,USA,1,1,,5,,0.8842525640311578,Emotional,0.679740535742251,0.2585523743491649,63043.76,Bachelor's,0.5382835967950086,0.679740535742251,8004.0,9.0,8.0,6.0
560,pos,fire_department,Disabled,,smc,8.0,USA,5,1,Male,1,,0.7155831430214056,Emotional,0.6581503653040691,0.6581503653040691,63086.74,Doctorate,0.5122351271047535,0.6581503653040691,18842.0,9.0,10.0,9.0
559,pos,,Disabled,,occ,3.0,USA,1,0,Male,7,,0.7589496281733862,Emotional,0.7538450077900027,0.03328428196709865,48991.18,Doctorate,0.685313643445457,0.7083798362361535,19334.0,4.0,7.0,8.0
556,pos,,,,ucla,11.0,USA,2,0,,4,,0.7998282378366639,Emotional,0.6418583741122094,0.5824526578326186,107421.32,Doctorate,0.31409316709559787,0.6418583741122094,18049.0,9.0,10.0,9.0
555,pos,,,,ucb,4.0,USA,5,0,,6,,0.7838031168459482,Emotional,0.7374944097465391,0.6061437560720151,112248.09,Bachelor's,0.5937882070263185,0.7374944097465391,19565.0,10.0,9.0,7.0
555,pos,,,,uci,12.0,USA,5,0,,6,,0.7838031168459482,Emotional,0.7374944097465391,0.6061437560720151,112248.09,Bachelor's,0.5937882070263185,0.7374944097465391,19565.0,10.0,9.0,7.0
554,pos,,,,occ,12.0,USA,3,1,Male,1,,0.8141704062404618,Emotional,0.7733821435929655,0.5387615869030924,42802.24,HS or Lower,0.6814132160543522,0.7733821435929655,18578.0,9.0,9.0,9.0
553,pos,,,,uci,14.0,USA,1,0,Male,4,Filed_For_Bankruptcy,0.5806820301022526,Analytical,0.9657002608044878,0.4988933826322785,103891.91,Doctorate,0.8779093280040797,0.4988933826322785,15983.0,7.0,6.0,10.0
550,pos,fire_department,,,occ,12.0,USA,5,0,Male,2,,0.7317662625152243,Emotional,0.6768079922397039,0.4869502023930181,99805.01,Doctorate,0.3162313728919799,0.6768079922397039,18364.0,7.0,7.0,9.0
547,pos,,,,smc,6.0,USA,4,1,,5,,0.5106287723247078,Emotional,0.6066397702846008,0.4315447941660961,86466.62,HS or Lower,0.5514907002587279,0.4315447941660961,19736.0,7.0,4.0,9.0
546,pos,air_force,,,ucla,1.0,USA,3,0,Male,6,,0.7127532031725018,Emotional,0.65489846451579,0.42475155311331037,105768.04,Doctorate,0.5494968234920634,0.65489846451579,8930.0,10.0,10.0,8.0
544,pos,peace_corps,,,occ,6.0,USA,2,0,,9,,0.8705399970904182,Emotional,0.7602707725276742,0.41087156872890773,89119.07,HS or Lower,0.691155247752431,0.7285612059258689,18769.0,7.0,8.0,10.0
541,pos,,,,smc,11.0,USA,4,1,,0,,0.19883872139688416,Emotional,0.6228317987403716,0.13277802432550573,79969.5,HS or Lower,0.5662107261276106,0.13277802432550573,18850.0,10.0,10.0,9.0
539,pos,fire_department,,,smc,12.0,USA,1,1,Male,8,,0.7477655527759227,Emotional,0.6953553787186253,0.11844901476342784,52708.35,Doctorate,0.5843604139849049,0.6953553787186253,19823.0,5.0,7.0,9.0
539,pos,army,,,smc,12.0,USA,1,1,Male,8,,0.7477655527759227,Emotional,0.6953553787186253,0.11844901476342784,52708.35,Doctorate,0.5843604139849049,0.6953553787186253,19823.0,5.0,7.0,9.0
538,pos,,,Unemployed,ucsd,6.0,USA,5,0,Male,4,,0.8947791740583853,Emotional,0.4908317321821979,0.44017064011859475,95288.54,Bachelor's,0.3541639677729975,0.4908317321821979,18277.0,8.0,9.0,9.0
538,pos,,,Unemployed,uci,6.0,USA,5,0,Male,4,,0.8947791740583853,Emotional,0.4908317321821979,0.44017064011859475,95288.54,Bachelor's,0.3541639677729975,0.4908317321821979,18277.0,8.0,9.0,9.0
536,pos,marines,,,smc,10.0,USA,1,1,Male,8,,0.93446060626502,Emotional,0.5928036728519146,0.20897970019661805,98775.67,Doctorate,0.5389124298653769,0.20897970019661805,19257.0,6.0,7.0,8.0
534,pos,,,,ucla,7.0,USA,2,1,Male,3,,0.6808552687652782,Emotional,0.743556365052606,0.41597904634818406,79576.7,HS or Lower,0.6759603318660055,0.6184698077234048,18714.0,8.0,9.0,7.0
533,pos,,,,ucsd,4.0,USA,2,0,,0,,0.4451672025777874,Emotional,0.3636251811199471,0.3636251811199471,106337.53,HS or Lower,0.30210100114509264,0.3636251811199471,18447.0,10.0,7.0,7.0
533,pos,,,,occ,6.0,USA,2,0,,0,,0.4451672025777874,Emotional,0.3636251811199471,0.3636251811199471,106337.53,HS or Lower,0.30210100114509264,0.3636251811199471,18447.0,10.0,7.0,7.0
531,pos,foreign_legion,,,ucla,11.0,USA,4,1,Male,1,,0.6964840977310304,Emotional,0.7385495158760024,0.6362664243579347,41481.19,Bachelor's,0.6714086507963657,0.6362664243579347,18956.0,9.0,7.0,4.0
530,pos,,,Unemployed,ucsd,6.0,USA,4,0,Male,6,,0.616078597251719,Emotional,0.5845969013940158,0.09570233231534075,93781.97,HS or Lower,0.5314517285400143,0.5458146043839774,18210.0,8.0,6.0,10.0
